1.871871710	0.012138367	0.833903551
0.000363350	0.012138367	0.817073345
0.000427246	0.012138367	0.790749311
0.000540018	0.012138367	0.806344032
0.000376225	0.012138367	0.806147575
0.000601053	0.012138367	0.805203438
0.000418663	0.012138367	0.805085897
0.000365257	0.012138367	0.805314779
0.000468969	0.012138367	0.805084944
0.000383377	0.012138367	0.806645870
0.000359774	0.012138367	0.825615644
0.019811153	0.012138367	0.766105890
0.000373840	0.012138367	0.833865881
0.000488758	0.012138367	0.776180506
0.000442505	0.012138367	0.805221081
0.000365496	0.012138367	0.805467844
0.000423670	0.012138367	0.805407763
0.000366688	0.012138367	0.804957867
0.000375271	0.012138367	0.805131912
0.000371933	0.012138367	0.832444668
0.001116753	0.012138367	0.776947498
0.000207901	0.012138367	0.805106878
0.000260830	0.012138367	0.804611444
0.000169992	0.012138367	0.804957390
0.000154495	0.012138367	0.804922104
0.000161648	0.012138367	0.805978775
0.000375032	0.012138367	0.804718494
0.000161409	0.012138367	0.804896593
0.000153065	0.012138367	0.805165052
0.000154734	0.012138367	0.805079460
0.000161171	0.012138367	0.804981232
0.000155926	0.012138367	0.805343390
0.000452757	0.012138367	0.742578983
0.000233650	0.012138367	0.742948055
0.000227690	0.012138367	0.743002176
0.000221491	0.012138367	0.742404938
0.000225544	0.012138367	0.810738564
2.158018112	0.012134314	0.760104418
0.000441074	0.012134314	0.743475914
0.000388622	0.012134314	0.743686199
0.000389338	0.012134314	0.806232929
0.000412703	0.012134314	0.804140806
0.000569344	0.012134314	0.804320574
0.000536442	0.012134314	0.804881573
0.000378370	0.012134314	0.804858685
0.000523090	0.012134314	0.805845499
0.000389814	0.012134314	0.805167913
0.000423908	0.012134314	0.805981636
0.000673771	0.012134314	0.825573206
0.012593031	0.012134314	0.773026228
0.000438213	0.012134314	0.806267738
0.000445366	0.012134314	0.803847790
0.000375509	0.012134314	0.805334091
0.000631571	0.012134314	0.804882288
0.000432491	0.012134314	0.805305481
0.000592709	0.012134314	0.804699898
0.000551224	0.012134314	0.804904938
0.000887871	0.012134314	0.804709673
0.000233889	0.012134314	0.805361509
0.000469446	0.012134314	0.804849386
0.000237942	0.012134314	0.805213451
0.000235558	0.012134314	0.804864645
0.000181913	0.012134314	0.805306435
0.000158548	0.012134314	0.804762840
0.000172853	0.012134314	0.804785490
0.000159264	0.012134314	0.804854393
0.000163555	0.012134314	0.804954052
0.000161171	0.012134314	0.804689884
0.000171661	0.012134314	0.804852962
0.000168324	0.012134314	0.804764986
0.000182629	0.012134314	0.804845810
0.000170708	0.012134314	0.804745436
0.000161409	0.012134314	0.804871798
